date,year,month,quarter,country_id,area_id,salesperson_id,account_id,tier,plan_revenue,actual_revenue,last_year_revenue,windfall_flag,shortfall_flag,sales_driven,healthy_prev3,actual_adj
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,5988.581390122374,5794.453964680423,5537.141883823382,0,0,0,0,5794.453964680423
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,5988.581390122374,4021.1409584554185,5537.141883823382,0,1,1,1,4021.1409584554185
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,6844.093017282712,6504.9012132611815,6328.162152941009,1,0,0,0,6504.9012132611815
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,6844.093017282712,3916.9355316353935,6328.162152941009,0,1,0,0,3916.9355316353935
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,6844.093017282712,6164.073842999287,6328.162152941009,1,0,0,0,6164.073842999287
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,6328.867379711874,7119.182422058634,0,0,0,0,6328.867379711874
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,8900.03033588219,7119.182422058634,1,0,1,0,8900.03033588219
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,7200.033459175049,7119.182422058634,0,1,0,1,7699.60464444305
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,6968.204642006366,7119.182422058634,0,0,0,1,6968.204642006366
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,6858.413399978005,7119.182422058634,0,0,0,1,6858.413399978005
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,7699.60464444305,6618.897635489953,7119.182422058634,0,0,0,0,6618.897635489953
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0029,1,6844.093017282712,4741.014642076197,6328.162152941009,0,1,1,0,4741.014642076197
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,4803.410652475868,4891.410295269616,4424.03908315203,0,0,0,0,4891.410295269616
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,4803.410652475868,4298.060101230834,4424.03908315203,0,1,1,1,4298.060101230834
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,5489.612174258135,5128.21084950104,5056.044666459463,1,0,1,1,5128.21084950104
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,5489.612174258135,3789.9795216064936,5056.044666459463,0,1,1,0,3789.9795216064936
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,5489.612174258135,4531.189538430858,5056.044666459463,1,0,1,0,4531.189538430858
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,4944.574705838763,5688.050249766895,0,0,0,0,4944.574705838763
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,5879.747588127837,5688.050249766895,1,0,1,0,5879.747588127837
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,5969.194376824037,5688.050249766895,0,0,0,0,5969.194376824037
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,6346.665570078661,5688.050249766895,0,0,0,0,6346.665570078661
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,4892.38980072436,5688.050249766895,0,1,0,1,6175.813696040401
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,6175.813696040401,5615.529915048805,5688.050249766895,1,0,1,1,5615.529915048805
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0030,1,5489.612174258135,4640.934192998198,5056.044666459463,0,1,1,1,4640.934192998198
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,3795.5759530507503,3666.3198421938937,3537.2068763150683,0,0,0,0,3666.3198421938937
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,3795.5759530507503,3737.392202818627,3537.2068763150683,0,0,0,1,3737.392202818627
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4337.801089200858,4139.450230842032,4042.522144360078,1,0,1,1,4139.450230842032
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4337.801089200858,2753.698913835041,4042.522144360078,0,1,1,1,2753.698913835041
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4337.801089200858,3876.300025662956,4042.522144360078,1,0,1,0,3876.300025662956
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,4621.564146152395,4547.837412405087,1,0,0,0,4621.564146152395
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,4808.6864967720985,4547.837412405087,0,0,0,0,4808.6864967720985
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,5684.045100742462,4547.837412405087,1,0,0,0,4880.026225350964
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,4410.284932526546,4547.837412405087,0,1,0,1,4880.026225350964
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,4594.664108574383,4547.837412405087,0,0,0,1,4594.664108574383
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4880.026225350964,4268.475037581769,4547.837412405087,0,0,0,1,4268.475037581769
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0031,1,4337.801089200858,4035.690442647438,4042.522144360078,0,0,0,0,4035.690442647438
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,6396.320551006959,5735.628062341636,6110.208436416534,0,0,0,0,5735.628062341636
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,6396.320551006959,5667.682992048919,6110.208436416534,0,0,0,0,5667.682992048919
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,7310.080629722239,6115.431356463652,6983.09535590461,0,0,0,0,6115.431356463652
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,7310.080629722239,7480.190402449612,6983.09535590461,1,0,1,0,7480.190402449612
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,7310.080629722239,5839.581033727629,6983.09535590461,0,1,0,0,5839.581033727629
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,6665.806048284595,7855.982275392686,1,0,1,0,6665.806048284595
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,7575.6433791577465,7855.982275392686,1,0,1,0,7575.6433791577465
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,8358.994444926955,7855.982275392686,1,0,0,0,8223.840708437518
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,8100.2660730789785,7855.982275392686,0,0,0,0,8100.2660730789785
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,6683.303404725678,7855.982275392686,0,1,0,1,8223.840708437518
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,8223.840708437518,8093.82397924665,7855.982275392686,1,0,1,1,8093.82397924665
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0032,1,7310.080629722239,6040.916791859613,6983.09535590461,0,1,0,1,7310.080629722239
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,6205.95009679403,5129.957340160518,5837.608791035445,0,0,0,0,5129.957340160518
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,6205.95009679403,5883.020701995555,5837.608791035445,1,0,1,0,5883.020701995555
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7092.514396336035,6449.621512491935,6671.552904040509,0,0,0,0,6449.621512491935
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7092.514396336035,5834.332149407494,6671.552904040509,0,0,0,0,5834.332149407494
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7092.514396336035,5206.1007995065,6671.552904040509,0,1,1,0,5206.1007995065
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,8076.212048312869,7505.497017045572,1,0,0,0,7979.078695878038
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,5981.402938268629,7505.497017045572,0,1,0,0,5981.402938268629
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,8290.829515597254,7505.497017045572,1,0,1,0,8290.829515597254
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,6476.929591050591,7505.497017045572,0,1,1,0,6476.929591050591
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,6328.304997002792,7505.497017045572,0,0,0,0,6328.304997002792
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7979.078695878038,6088.029481322908,7505.497017045572,0,0,0,0,6088.029481322908
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0033,1,7092.514396336035,6989.091477377534,6671.552904040509,1,0,1,0,6989.091477377534
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,7061.129463270138,6149.270639170488,6481.145756021462,0,0,0,0,6149.270639170488
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,7061.129463270138,5189.245868787354,6481.145756021462,0,1,1,0,5189.245868787354
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,8069.862243737301,7598.972736609978,7407.023721167385,1,0,0,0,7598.972736609978
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,8069.862243737301,7075.981245764265,7407.023721167385,0,0,0,0,7075.981245764265
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,8069.862243737301,6512.646500679079,7407.023721167385,0,0,0,0,6512.646500679079
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,9041.083251380149,8332.901686313307,1,0,0,0,9041.083251380149
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,10441.778805864471,8332.901686313307,1,0,1,0,10441.778805864471
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,8428.149594814788,8332.901686313307,0,1,1,1,8428.149594814788
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,7032.888321051942,8332.901686313307,0,1,1,1,7032.888321051942
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,9878.239396717021,8332.901686313307,1,0,1,1,9878.239396717021
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,9078.595024204462,9358.473148424124,8332.901686313307,0,0,0,0,9358.473148424124
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0034,1,8069.862243737301,8602.541807187074,7407.023721167385,0,0,0,1,8602.541807187074
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,5622.725226948592,4424.493100314416,5190.762708633357,0,0,0,0,4424.493100314416
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,5622.725226948592,4021.356938266842,5190.762708633357,0,0,0,0,4021.356938266842
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,6425.971687941247,4885.575971204857,5932.300238438122,1,0,1,0,4885.575971204857
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,6425.971687941247,4865.263327636219,5932.300238438122,0,0,0,0,4865.263327636219
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,6425.971687941247,4734.334883182973,5932.300238438122,0,0,0,0,4734.334883182973
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,5344.052910896967,6673.837768242886,1,0,0,0,5344.052910896967
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,6090.809989257808,6673.837768242886,1,0,0,0,6090.809989257808
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,7005.233778647362,6673.837768242886,1,0,1,0,7005.233778647362
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,7161.9573650861585,6673.837768242886,0,0,0,0,7161.9573650861585
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,5902.680255994544,6673.837768242886,0,1,1,0,5902.680255994544
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,7229.218148933903,5469.255070625493,6673.837768242886,0,0,0,0,5469.255070625493
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0035,1,6425.971687941247,4420.206763138468,5932.300238438122,0,1,1,0,4420.206763138468
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,540.4718787478469,0.0,0,0,0,0,540.4718787478469
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,658.0962257752001,0.0,1,0,1,0,658.0962257752001
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,1012.1516125973055,0.0,1,0,0,0,1012.1516125973055
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,1346.6717841572038,0.0,1,0,1,0,1346.6717841572038
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,1682.6197958589203,0.0,1,0,1,0,1682.6197958589203
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,1798.484597611581,0.0,0,0,0,0,1798.484597611581
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,3358.4575651922064,0.0,1,0,1,0,3358.4575651922064
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,3222.2737265978644,0.0,0,0,0,0,3222.2737265978644
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,3160.7909295524873,0.0,0,0,0,0,3160.7909295524873
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,3908.3140092349563,0.0,1,0,0,0,3908.3140092349563
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,5084.247748129326,0.0,1,0,0,0,5084.247748129326
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0036,1,0.0,5771.605077679424,0.0,1,0,0,0,5771.605077679424
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,6935.39752155279,6595.57894215908,6598.059650239279,0,0,0,0,6595.57894215908
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,6935.39752155279,6143.297506239105,6598.059650239279,0,0,0,1,6143.297506239105
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,7926.168596060331,6769.637242001645,7540.639600273462,1,0,0,0,6769.637242001645
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,7926.168596060331,5931.507280786743,7540.639600273462,0,1,0,0,5931.507280786743
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,7926.168596060331,5748.132129392279,7540.639600273462,0,0,0,0,5748.132129392279
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,7090.499702677289,8483.219550307644,1,0,0,0,7090.499702677289
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,7134.106406790121,8483.219550307644,0,0,0,0,7134.106406790121
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,10135.235578369959,8483.219550307644,1,0,1,0,10135.235578369959
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,7870.392817260963,8483.219550307644,0,1,0,0,7870.392817260963
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,7491.418727248431,8483.219550307644,0,0,0,0,7491.418727248431
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,8916.939670567872,5708.196260095248,8483.219550307644,0,1,1,1,5708.196260095248
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0037,1,7926.168596060331,8439.210476953154,7540.639600273462,1,0,0,0,7926.168596060331
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,264.58403239625744,0.0,0,0,0,0,264.58403239625744
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,533.9905165245875,0.0,1,0,1,0,533.9905165245875
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,760.6017704627496,0.0,1,0,0,0,760.6017704627496
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,692.1158503956148,0.0,0,0,0,0,692.1158503956148
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,982.629803492469,0.0,1,0,0,0,982.629803492469
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,1258.2496244518006,0.0,1,0,1,0,1258.2496244518006
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,1490.2199862065065,0.0,1,0,1,0,1490.2199862065065
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,1853.020108659668,0.0,1,0,0,0,1853.020108659668
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,1707.9013257077233,0.0,0,0,0,0,1707.9013257077233
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,1503.8609791203796,0.0,0,1,0,0,1503.8609791203796
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,3140.4372984068323,0.0,1,0,0,0,3140.4372984068323
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0038,1,0.0,2351.478895552154,0.0,0,1,1,0,2351.478895552154
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,5381.188752199827,5136.66381125573,5090.48958564053,0,0,0,0,5136.66381125573
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,5381.188752199827,5143.134423238127,5090.48958564053,0,0,0,1,5143.134423238127
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6149.930002514088,6746.508911347475,5817.702383589177,1,0,0,1,6149.930002514088
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6149.930002514088,5006.964844032803,5817.702383589177,0,1,1,1,5006.964844032803
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6149.930002514088,5657.67333834039,5817.702383589177,1,0,0,0,5657.67333834039
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,5470.856038913257,6544.915181537824,0,0,0,0,5470.856038913257
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,6714.893502521186,6544.915181537824,1,0,0,0,6714.893502521186
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,7221.8446558257865,6544.915181537824,0,0,0,0,7221.8446558257865
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,6257.987235058048,6544.915181537824,0,1,0,0,6257.987235058048
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,5573.113150002804,6544.915181537824,0,1,1,1,5573.113150002804
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6918.671252828349,6824.156116778168,6544.915181537824,1,0,1,0,6824.156116778168
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0039,1,6149.930002514088,6193.368354828714,5817.702383589177,0,0,0,0,6193.368354828714
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,7791.320710576632,7279.946711553836,7066.58852759101,0,0,0,0,7279.946711553836
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,7791.320710576632,8011.785675939729,7066.58852759101,1,0,1,0,8011.785675939729
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,8904.366526373293,9672.94470612166,8076.101174389725,1,0,1,1,9672.94470612166
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,8904.366526373293,8588.48465302779,8076.101174389725,0,1,1,1,8588.48465302779
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,8904.366526373293,6784.542899238278,8076.101174389725,0,1,0,1,8904.366526373293
2024-06-01,2024,6,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,9549.224128374222,9085.613821188439,1,0,1,1,9549.224128374222
2024-07-01,2024,7,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,11172.232257056552,9085.613821188439,1,0,0,1,10017.412342169953
2024-08-01,2024,8,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,10545.638465563208,9085.613821188439,0,0,0,1,10545.638465563208
2024-09-01,2024,9,Q3,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,9319.420329959228,9085.613821188439,0,1,1,1,9319.420329959228
2024-10-01,2024,10,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,8275.120657478183,9085.613821188439,0,1,0,1,10017.412342169953
2024-11-01,2024,11,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,10017.412342169953,8025.001862340049,9085.613821188439,0,0,0,1,8025.001862340049
2024-12-01,2024,12,Q4,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0040,1,8904.366526373293,7600.182178410127,8076.101174389725,0,0,0,0,7600.182178410127
2024-01-01,2024,1,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0041,1,7736.903733528433,6875.111279298916,7146.665653300333,0,0,0,0,6875.111279298916
2024-02-01,2024,2,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0041,1,7736.903733528433,7433.981748411321,7146.665653300333,0,0,0,0,7433.981748411321
2024-03-01,2024,3,Q1,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0041,1,8842.175695461065,7882.394425101884,8167.617889486095,0,0,0,0,7882.394425101884
2024-04-01,2024,4,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0041,1,8842.175695461065,8301.424800597993,8167.617889486095,0,0,0,0,8301.424800597993
2024-05-01,2024,5,Q2,PL,PL_S,SP_WRO_001,ACC_T1_SP_WRO_001_0041,1,8842.175695461065,9664.715868837182,8167.617889486095,1,0,0,0,8842.175695461065
